impactCategory.name,,,,Acidification,Eutrophication,Freshwater ecotoxicity,Global warming,Human health - cancer,Human health - non-cancer,Human health - particulate matter,Ozone depletion,Smog formation
impactCategory.refUnit,,,,kg SO2 eq,kg N eq,CTUeco,kg CO2 eq,CTUcancer,CTUnoncancer,PM 2.5 eq,kg CFC-11 eq,kg O3 eq
category,process,flow,unit,,,,,,,,,
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, Southeast","Transport, single unit truck, short-haul, electricity powered",t*km,0.00013059,7.5826e-06,3.9456,0.070195,8.2694e-09,1.5438e-06,1.3985e-05,8.1568e-10,0.0029739
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, Southwest","Transport, single unit truck, short-haul, electricity powered",t*km,0.0001254,7.695e-06,3.133,0.072988,6.5801e-09,1.2267e-06,1.0552e-05,1.1275e-09,0.0034061
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, West","Transport, single unit truck, short-haul, electricity powered",t*km,9.7409e-05,6.917e-06,1.3574,0.050884,3.1188e-09,5.2967e-07,6.4022e-06,3.6494e-10,0.0036253
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, West North Central","Transport, single unit truck, short-haul, electricity powered",t*km,0.00020457,9.333e-06,1.1019,0.087749,2.2993e-09,4.284e-07,1.7328e-05,1.8833e-09,0.0033756
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered - US","Transport, single unit truck, short-haul, gasoline powered",t*km,8.2806e-05,5.644e-05,0.089021,0.12815,2.004e-10,3.4727e-08,6.4537e-06,2.5892e-10,0.0027599
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, Alaska","Transport, single unit truck, short-haul, gasoline powered",t*km,8.2968e-05,5.6322e-05,0.088787,0.12665,1.9936e-10,3.4629e-08,6.4081e-06,2.5825e-10,0.0027977
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, Central","Transport, single unit truck, short-haul, gasoline powered",t*km,8.3748e-05,5.652e-05,0.089061,0.1282,2.0051e-10,3.4742e-08,6.5611e-06,2.5903e-10,0.0028104
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, East North Central","Transport, single unit truck, short-haul, gasoline powered",t*km,8.4153e-05,5.6129e-05,0.088337,0.12714,1.9889e-10,3.446e-08,6.6834e-06,2.5693e-10,0.0028141
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, Hawaii","Transport, single unit truck, short-haul, gasoline powered",t*km,8.4958e-05,5.847e-05,0.092321,0.133,2.0929e-10,3.602e-08,6.9741e-06,2.685e-10,0.0029152
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, Northeast","Transport, single unit truck, short-haul, gasoline powered",t*km,8.3161e-05,5.6408e-05,0.088934,0.12803,2.0029e-10,3.4693e-08,6.5576e-06,2.5866e-10,0.0027561
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, Northwest","Transport, single unit truck, short-haul, gasoline powered",t*km,8.4288e-05,5.6379e-05,0.088757,0.12776,1.9994e-10,3.4623e-08,6.4766e-06,2.5815e-10,0.00277
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, South","Transport, single unit truck, short-haul, gasoline powered",t*km,8.1113e-05,5.5806e-05,0.088111,0.12682,1.983e-10,3.4371e-08,6.2015e-06,2.5627e-10,0.0027248
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, Southeast","Transport, single unit truck, short-haul, gasoline powered",t*km,8.3277e-05,5.7214e-05,0.09032,0.13004,2.0333e-10,3.5233e-08,6.4844e-06,2.627e-10,0.0028142
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, Southwest","Transport, single unit truck, short-haul, gasoline powered",t*km,8.3721e-05,5.6461e-05,0.088954,0.12806,2.004e-10,3.4701e-08,6.4567e-06,2.5872e-10,0.0028158
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, West","Transport, single unit truck, short-haul, gasoline powered",t*km,8.0782e-05,5.6289e-05,0.088955,0.12809,2.0001e-10,3.47e-08,6.2943e-06,2.5873e-10,0.0025757
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, gasoline powered, West North Central","Transport, single unit truck, short-haul, gasoline powered",t*km,8.2113e-05,5.4884e-05,0.086395,0.12429,1.9429e-10,3.3702e-08,6.3723e-06,2.5128e-10,0.0027371
48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,"Corn grain, at conversion plant, 2022 - RNA","Corn grain, at conversion plant",kg,0.00035507,0.00017663,1.9061,0.1706,4.7243e-10,6.6309e-08,1.5656e-05,4.3527e-10,0.0030463
48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,"Corn stover, at conversion plant, 2022 - RNA","Corn stover, at conversion plant",kg,0.019261,0.0045296,7.6882,6.8543,1.6833e-08,3.0013e-06,0.00079169,1.6714e-08,0.62254
48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,"Forest residue, preprocessed, at conversion facility - RNA","Forest residue, preprocessed, at conversion facility",kg,0.00011446,1.3383e-05,0.0068511,0.016978,6.0264e-11,2.3808e-09,3.9877e-06,1.913e-09,0.003599
48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,"Switchgrass, at conversion plant, 2022 - RNA","Switchgrass, at conversion plant",kg,0.0024955,0.00016063,2.3809,0.4841,4.9947e-09,9.2838e-07,9.415e-05,8.3851e-10,0.0035135
48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,"Wheat straw, at conversion plant, 2022 - RNA","Wheat straw, at conversion plant",kg,0.00056207,8.9801e-05,1.1801,0.04859,2.4865e-09,4.6167e-07,2.2938e-05,4.261e-10,0.0021043
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, CNG powered - RNA","Transport, transit bus, CNG powered",p*km,0.00018841,1.192e-05,0.0020123,0.07259,4.2346e-12,7.8717e-10,4.5358e-06,6.9529e-13,0.0068546
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered - RNA","Transport, transit bus, diesel powered",p*km,0.0012515,0.00012954,0.12779,0.11497,2.7754e-10,4.9881e-08,5.8755e-05,2.7019e-10,0.04385
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, Alaska - RNA","Transport, transit bus, diesel powered",p*km,0.0013328,0.00013414,0.12643,0.115,2.7458e-10,4.9348e-08,5.9102e-05,2.673e-10,0.046696
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, Central - RNA","Transport, transit bus, diesel powered",p*km,0.0012567,0.00012979,0.12761,0.11597,2.7714e-10,4.9808e-08,5.8792e-05,2.6979e-10,0.04403
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, East North Central - RNA","Transport, transit bus, diesel powered",p*km,0.0012641,0.00012924,0.12504,0.11363,2.7156e-10,4.8806e-08,5.8521e-05,2.6436e-10,0.044291
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, Hawaii - RNA","Transport, transit bus, diesel powered",p*km,0.0011494,0.00012319,0.12808,0.11638,2.7817e-10,4.9994e-08,5.8578e-05,2.708e-10,0.040276
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, Northeast - RNA","Transport, transit bus, diesel powered",p*km,0.0012885,0.00013174,0.12745,0.11582,2.7679e-10,4.9745e-08,5.9899e-05,2.6945e-10,0.045149
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, Northwest - RNA","Transport, transit bus, diesel powered",p*km,0.0012922,0.00013152,0.1263,0.11478,2.743e-10,4.9298e-08,5.9209e-05,2.6703e-10,0.045274
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, South - RNA","Transport, transit bus, diesel powered",p*km,0.0011992,0.00012686,0.12941,0.11759,2.8105e-10,5.0512e-08,5.8247e-05,2.736e-10,0.042015
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, Southeast - RNA","Transport, transit bus, diesel powered",p*km,0.001203,0.00012686,0.12879,0.11703,2.7971e-10,5.0271e-08,5.8328e-05,2.723e-10,0.042151
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, Southwest - RNA","Transport, transit bus, diesel powered",p*km,0.0013192,0.0001348,0.13029,0.11839,2.8296e-10,5.0855e-08,5.9601e-05,2.7546e-10,0.046216
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, West - RNA","Transport, transit bus, diesel powered",p*km,0.0013066,0.00013469,0.1319,0.11986,2.8647e-10,5.1485e-08,6.1543e-05,2.7887e-10,0.045811
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, diesel powered, West North Central - RNA","Transport, transit bus, diesel powered",p*km,0.0012704,0.00013004,0.12604,0.11451,2.7374e-10,4.9197e-08,5.7617e-05,2.6648e-10,0.044502
48-49: Transportation and Warehousing/4851: Urban Transit Systems,"Transport, transit bus, gasoline powered - RNA","Transport, transit bus, gasoline powered",p*km,0.00047279,7.1812e-05,0.10757,0.10779,2.3356e-10,4.1988e-08,1.1091e-05,2.257e-10,0.017073
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered - RNA","Transport, intercity bus, diesel powered",p*km,0.00051907,5.5344e-05,0.057106,0.05136,1.2402e-10,2.229e-08,2.6537e-05,1.2074e-10,0.018173
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Alaska - RNA","Transport, intercity bus, diesel powered",p*km,0.00054512,5.6331e-05,0.055435,0.050405,1.2039e-10,2.1638e-08,2.622e-05,1.172e-10,0.019083
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Central - RNA","Transport, intercity bus, diesel powered",p*km,0.00052025,5.5285e-05,0.056774,0.051582,1.233e-10,2.216e-08,2.6436e-05,1.2003e-10,0.018213
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, East North Central - RNA","Transport, intercity bus, diesel powered",p*km,0.00052621,5.5387e-05,0.056073,0.050939,1.2178e-10,2.1887e-08,2.64e-05,1.1855e-10,0.018422
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Hawaii - RNA","Transport, intercity bus, diesel powered",p*km,0.00048514,5.3764e-05,0.058551,0.053189,1.2716e-10,2.2854e-08,2.6956e-05,1.2379e-10,0.016986
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Northeast - RNA","Transport, intercity bus, diesel powered",p*km,0.00053389,5.6353e-05,0.057294,0.05205,1.2443e-10,2.2363e-08,2.7207e-05,1.2113e-10,0.018691
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Northwest - RNA","Transport, intercity bus, diesel powered",p*km,0.00053351,5.5832e-05,0.05603,0.050903,1.2169e-10,2.187e-08,2.6497e-05,1.1846e-10,0.018677
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, South - RNA","Transport, intercity bus, diesel powered",p*km,0.00049851,5.4247e-05,0.057629,0.052351,1.2516e-10,2.2494e-08,2.6209e-05,1.2184e-10,0.017452
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Southeast - RNA","Transport, intercity bus, diesel powered",p*km,0.00050264,5.4633e-05,0.057943,0.052639,1.2584e-10,2.2617e-08,2.654e-05,1.2251e-10,0.017597
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Southwest - RNA","Transport, intercity bus, diesel powered",p*km,0.00054253,5.6938e-05,0.057388,0.05213,1.2464e-10,2.24e-08,2.6662e-05,1.2133e-10,0.018992
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, West - RNA","Transport, intercity bus, diesel powered",p*km,0.00053695,5.7223e-05,0.058954,0.053556,1.2804e-10,2.3011e-08,2.7969e-05,1.2464e-10,0.018812
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, West North Central - RNA","Transport, intercity bus, diesel powered",p*km,0.00052302,5.4752e-05,0.054976,0.049933,1.194e-10,2.1458e-08,2.5336e-05,1.1623e-10,0.018308
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered - RNA","Transport, school bus, diesel powered",p*km,0.00013737,1.5008e-05,0.01603,0.014438,3.4815e-11,6.2571e-09,7.05e-06,3.3892e-11,0.0048195
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Alaska - RNA","Transport, school bus, diesel powered",p*km,0.00015235,1.5858e-05,0.015783,0.014377,3.4277e-11,6.1604e-09,7.0815e-06,3.3369e-11,0.0053473
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Central - RNA","Transport, school bus, diesel powered",p*km,0.00013879,1.5069e-05,0.015958,0.01452,3.4658e-11,6.2289e-09,7.0369e-06,3.374e-11,0.0048697
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, East North Central - RNA","Transport, school bus, diesel powered",p*km,0.00014076,1.506e-05,0.015621,0.014213,3.3925e-11,6.0971e-09,6.9935e-06,3.3026e-11,0.0049397
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Hawaii - RNA","Transport, school bus, diesel powered",p*km,0.00012112,1.4019e-05,0.016133,0.01467,3.5037e-11,6.297e-09,7.034e-06,3.4109e-11,0.0042481
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Northeast - RNA","Transport, school bus, diesel powered",p*km,0.00014334,1.5418e-05,0.016114,0.014663,3.4997e-11,6.2897e-09,7.2464e-06,3.4069e-11,0.0050303
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Northwest - RNA","Transport, school bus, diesel powered",p*km,0.00014274,1.5243e-05,0.015767,0.014345,3.4242e-11,6.1541e-09,7.0834e-06,3.3335e-11,0.0050083
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, South - RNA","Transport, school bus, diesel powered",p*km,0.00012968,1.4566e-05,0.016145,0.014683,3.5064e-11,6.3018e-09,6.9447e-06,3.4134e-11,0.0045489
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Southeast - RNA","Transport, school bus, diesel powered",p*km,0.00013051,1.4617e-05,0.016142,0.014682,3.5058e-11,6.3007e-09,6.9768e-06,3.4128e-11,0.0045781
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Southwest - RNA","Transport, school bus, diesel powered",p*km,0.00014519,1.5617e-05,0.016321,0.014846,3.5447e-11,6.3706e-09,7.1352e-06,3.4507e-11,0.0050929
